,user_id,rating
52052,52053,140
29469,29470,140
18769,18770,140
5946,5947,140
8148,8149,140
8620,8621,140
34957,34958,140
1357,1358,140
46078,46079,140
39916,39917,140
16301,16302,140
42085,42086,140
45420,45421,140
18045,18046,140
43472,43473,140
11846,11847,140
12484,12485,140
47590,47591,140
3159,3160,140
7720,7721,140
7716,7717,140
8143,8144,140
10049,10050,140
15624,15625,140
49757,49758,140
52852,52853,140
43691,43692,140
21057,21058,140
23501,23502,140
21520,21521,140
18811,18812,140
15336,15337,140
12695,12696,140
26410,26411,140
16463,16464,140
5690,5691,140
44941,44942,140
50777,50778,140
13657,13658,140
5397,5398,140
19460,19461,140
7201,7202,140
49153,49154,140
50584,50585,140
27177,27178,140
957,958,140
35963,35964,140
31283,31284,140
28053,28054,140
35772,35773,140
39595,39596,140
1538,1539,140
31617,31618,140
12536,12537,140
52565,52566,140
27223,27224,140
3455,3456,140
6639,6640,140
11787,11788,140
23037,23038,140
23038,23039,140
44787,44788,140
20445,20446,140
52445,52446,140
1071,1072,140
28130,28131,140
12500,12501,140
7113,7114,140
5335,5336,140
48198,48199,140
14457,14458,140
13092,13093,140
6902,6903,140
51399,51400,140
2098,2099,140
8989,8990,140
7264,7265,140
27591,27592,140
22925,22926,140
21866,21867,140
27629,27630,140
36688,36689,140
48858,48859,140
48839,48840,140
46765,46766,140
10843,10844,140
22921,22922,140
26602,26603,140
14043,14044,140
10918,10919,140
26445,26446,140
4384,4385,140
15413,15414,140
19569,19570,140
18530,18531,140
5381,5382,140
1682,1683,140
40282,40283,140
40291,40292,140
7080,7081,140
18215,18216,140
20200,20201,140
18830,18831,140
26488,26489,140
36281,36282,140
20188,20189,140
10472,10473,140
20221,20222,140
10529,10530,140
48736,48737,140
31302,31303,140
46885,46886,140
42304,42305,140
7252,7253,140
43200,43201,140
4486,4487,140
2748,2749,140
2002,2003,140
49118,49119,140
10862,10863,140
17298,17299,140
40428,40429,140
41381,41382,140
36726,36727,140
28299,28300,140
36391,36392,140
31754,31755,140
5651,5652,140
15479,15480,140
40186,40187,140
42330,42331,140
28367,28368,140
33739,33740,140
6614,6615,140
17452,17453,140
31169,31170,140
7321,7322,140
21820,21821,140
48572,48573,140
26183,26184,140
9777,9778,140
46771,46772,140
46790,46791,140
2453,2454,140
16455,16456,140
39641,39642,140
601,602,140
37291,37292,140
48166,48167,140
53130,53131,140
41459,41460,140
50484,50485,140
26220,26221,140
6771,6772,140
5218,5219,140
37263,37264,140
44770,44771,140
21498,21499,140
33011,33012,140
20263,20264,140
37255,37256,140
14095,14096,140
7128,7129,140
51549,51550,140
11113,11114,140
20419,20420,140
28327,28328,140
28313,28314,140
50503,50504,140
11382,11383,140
43619,43620,140
10910,10911,140
15310,15311,140
27526,27527,140
12648,12649,140
27532,27533,140
39476,39477,140
36082,36083,140
23433,23434,140
48133,48134,140
39245,39246,140
16086,16087,140
18194,18195,140
22882,22883,140
32988,32989,140
1083,1084,140
572,573,140
4103,4104,140
2053,2054,140
1013,1014,140
12681,12682,139
32834,32835,139
1339,1340,139
17836,17837,139
39002,39003,139
5349,5350,139
16729,16730,139
402,403,139
23920,23921,139
8865,8866,139
24890,24891,139
12706,12707,139
43800,43801,139
37966,37967,139
5597,5598,139
12613,12614,139
34298,34299,139
11986,11987,139
5529,5530,139
44930,44931,139
8822,8823,139
21666,21667,139
34996,34997,139
34296,34297,139
13286,13287,139
38042,38043,139
48217,48218,139
50292,50293,139
44944,44945,139
12255,12256,139
1913,1914,139
24976,24977,139
34952,34953,139
1356,1357,139
48945,48946,139
38932,38933,139
26909,26910,139
3058,3059,139
38065,38066,139
29466,29467,139
36731,36732,139
30649,30650,139
8972,8973,139
40360,40361,139
27884,27885,139
33624,33625,139
3241,3242,139
30686,30687,139
8108,8109,139
46764,46765,139
1007,1008,139
25131,25132,139
19238,19239,139
34286,34287,139
2906,2907,139
45731,45732,139
4724,4725,139
9936,9937,139
30611,30612,139
5504,5505,139
38972,38973,139
399,400,139
39930,39931,139
13556,13557,139
22511,22512,139
21656,21657,139
16596,16597,139
2504,2505,139
24286,24287,139
10191,10192,139
27466,27467,139
30026,30027,139
9669,9670,139
1791,1792,139
39630,39631,139
36358,36359,139
38789,38790,139
3740,3741,139
13042,13043,139
45571,45572,139
29952,29953,139
16327,16328,139
38547,38548,139
1076,1077,139
3090,3091,139
3751,3752,139
42746,42747,139
10797,10798,139
27260,27261,139
50033,50034,139
24415,24416,139
38809,38810,139
47387,47388,139
2274,2275,139
36511,36512,139
27213,27214,139
14072,14073,139
31745,31746,139
16628,16629,139
33579,33580,139
10916,10917,139
44885,44886,139
32070,32071,139
4312,4313,139
36411,36412,139
47301,47302,139
34518,34519,139
24233,24234,139
14885,14886,139
3692,3693,139
24137,24138,139
34533,34534,139
38639,38640,139
34541,34542,139
17260,17261,139
34600,34601,139
42722,42723,139
3412,3413,139
30352,30353,139
24275,24276,139
32042,32043,139
18290,18291,139
8411,8412,139
4814,4815,139
48301,48302,139
1056,1057,139
19035,19036,139
744,745,139
30471,30472,139
27631,27632,139
27088,27089,139
24714,24715,139
5153,5154,139
8396,8397,139
1051,1052,139
36229,36230,139
7855,7856,139
41573,41574,139
11991,11992,139
24747,24748,139
41392,41393,139
44027,44028,139
23082,23083,139
24767,24768,139
30491,30492,139
30495,30496,139
1901,1902,139
39869,39870,139
15425,15426,139
2045,2046,139
16723,16724,139
10432,10433,139
46033,46034,139
19852,19853,139
40645,40646,139
32123,32124,139
10657,10658,139
44006,44007,139
12222,12223,139
18749,18750,139
5547,5548,139
48691,48692,139
13010,13011,139
18279,18280,139
21177,21178,139
34685,34686,139
1854,1855,139
3778,3779,139
51950,51951,139
36566,36567,139
3399,3400,139
24015,24016,139
48440,48441,139
34697,34698,139
17982,17983,139
51679,51680,139
36588,36589,139
27153,27154,139
38377,38378,139
30442,30443,139
2089,2090,139
922,923,139
23221,23222,139
5851,5852,139
8754,8755,139
10723,10724,139
7268,7269,139
47750,47751,139
25784,25785,139
20853,20854,139
1289,1290,139
28879,28880,139
28260,28261,139
49498,49499,139
11955,11956,139
23422,23423,139
23423,23424,139
21360,21361,139
10822,10823,139
39249,39250,139
25824,25825,139
26396,26397,139
42775,42776,139
49446,49447,139
2885,2886,139
51364,51365,139
4021,4022,139
2416,2417,139
33653,33654,139
11475,11476,139
35500,35501,139
41135,41136,139
20869,20870,139
47983,47984,139
23318,23319,139
49563,49564,139
49095,49096,139
29050,29051,139
10591,10592,139
20915,20916,139
39104,39105,139
19471,19472,139
1945,1946,139
16064,16065,139
442,443,139
14370,14371,139
30868,30869,139
23330,23331,139
25608,25609,139
25622,25623,139
5394,5395,139
50569,50570,139
15494,15495,139
5462,5463,139
3188,3189,139
13586,13587,139
25664,25665,139
37614,37615,139
31932,31933,139
7539,7540,139
6435,6436,139
25691,25692,139
4967,4968,139
23635,23636,139
617,618,139
3016,3017,139
43076,43077,139
52697,52698,139
13439,13440,139
899,900,139
26024,26025,139
60,61,139
9454,9455,139
20147,20148,139
2548,2549,139
26068,26069,139
28385,28386,139
12305,12306,139
45213,45214,139
26209,26210,139
13981,13982,139
10833,10834,139
49414,49415,139
39219,39220,139
37388,37389,139
4075,4076,139
33295,33296,139
45835,45836,139
52281,52282,139
35623,35624,139
2351,2352,139
37333,37334,139
14151,14152,139
12306,12307,139
15105,15106,139
46105,46106,139
41202,41203,139
18152,18153,139
511,512,139
8710,8711,139
16893,16894,139
47767,47768,139
34107,34108,139
52314,52315,139
12206,12207,139
41777,41778,139
1236,1237,139
16900,16901,139
25889,25890,139
17571,17572,139
14162,14163,139
15145,15146,139
34061,34062,139
47924,47925,139
26320,26321,139
28694,28695,139
888,889,139
12646,12647,139
32527,32528,139
26302,26303,139
47917,47918,139
4120,4121,139
6615,6616,139
25956,25957,139
1266,1267,139
51730,51731,139
42189,42190,139
41876,41877,139
40822,40823,139
48068,48069,139
23745,23746,139
44237,44238,139
16828,16829,139
32737,32738,139
23283,23284,139
19256,19257,139
53208,53209,139
50353,50354,139
44263,44264,139
41616,41617,139
9725,9726,139
45000,45001,139
52626,52627,139
2521,2522,139
35971,35972,139
31357,31358,139
20984,20985,139
30790,30791,139
18478,18479,139
37738,37739,139
17016,17017,139
25444,25445,139
12847,12848,139
21418,21419,139
823,824,139
35220,35221,139
23770,23771,139
14722,14723,139
33439,33440,139
3906,3907,139
41304,41305,139
51187,51188,139
2596,2597,139
3901,3902,139
18253,18254,139
12755,12756,139
11012,11013,139
21433,21434,139
25267,25268,139
36810,36811,139
13095,13096,139
33449,33450,139
2900,2901,139
5358,5359,139
25288,25289,139
37913,37914,139
29251,29252,139
42405,42406,139
52580,52581,139
23258,23259,139
35128,35129,139
3043,3044,139
29240,29241,139
17703,17704,139
25479,25480,139
39660,39661,139
37664,37665,139
15614,15615,139
3967,3968,139
25507,25508,139
23714,23715,139
35919,35920,139
30802,30803,139
19984,19985,139
9609,9610,139
15954,15955,139
11965,11966,139
25551,25552,139
49087,49088,139
11697,11698,139
26590,26591,139
39057,39058,139
19151,19152,138
12264,12265,138
39634,39635,138
21429,21430,138
12062,12063,138
5600,5601,138
8542,8543,138
5820,5821,138
5768,5769,138
15844,15845,138
13327,13328,138
8046,8047,138
5008,5009,138
51808,51809,138
53160,53161,138
23849,23850,138
40834,40835,138
22858,22859,138
16472,16473,138
2756,2757,138
8098,8099,138
46722,46723,138
18183,18184,138
5066,5067,138
23327,23328,138
34229,34230,138
46625,46626,138
5616,5617,138
46901,46902,138
23811,23812,138
30714,30715,138
18056,18057,138
18181,18182,138
38753,38754,138
24151,24152,138
18255,18256,138
43690,43691,138
5927,5928,138
12623,12624,138
17993,17994,138
40732,40733,138
43898,43899,138
53173,53174,138
8937,8938,138
12006,12007,138
23823,23824,138
2644,2645,138
21509,21510,138
21602,21603,138
31771,31772,138
13432,13433,138
536,537,138
31712,31713,138
23521,23522,138
21459,21460,138
47113,47114,138
30323,30324,138
39357,39358,138
31647,31648,138
22830,22831,138
8103,8104,138
12461,12462,138
23603,23604,138
42163,42164,138
33895,33896,138
8221,8222,138
16515,16516,138
23374,23375,138
4932,4933,138
34214,34215,138
33983,33984,138
50289,50290,138
22777,22778,138
11562,11563,138
39278,39279,138
31503,31504,138
30983,30984,138
39581,39582,138
15889,15890,138
8215,8216,138
23391,23392,138
30438,30439,138
2730,2731,138
1537,1538,138
19657,19658,138
19558,19559,138
50414,50415,138
5959,5960,138
51060,51061,138
5863,5864,138
9585,9586,138
31626,31627,138
19425,19426,138
11494,11495,138
18026,18027,138
23686,23687,138
9674,9675,138
5963,5964,138
10738,10739,138
12106,12107,138
47036,47037,138
42236,42237,138
47116,47117,138
11731,11732,138
39303,39304,138
1824,1825,138
42669,42670,138
22698,22699,138
32022,32023,138
50900,50901,138
43197,43198,138
15807,15808,138
23043,23044,138
11596,11597,138
23917,23918,138
34204,34205,138
18221,18222,138
30891,30892,138
3482,3483,138
14737,14738,138
43720,43721,138
50800,50801,138
22659,22660,138
30633,30634,138
21038,21039,138
9701,9702,138
18448,18449,138
44579,44580,138
22100,22101,138
12904,12905,138
28373,28374,138
419,420,138
5417,5418,138
26239,26240,138
43048,43049,138
9996,9997,138
52296,52297,138
1985,1986,138
28392,28393,138
51353,51354,138
4071,4072,138
16927,16928,138
212,213,138
6558,6559,138
22169,22170,138
26309,26310,138
26337,26338,138
7541,7542,138
20639,20640,138
26509,26510,138
26507,26508,138
22062,22063,138
12135,12136,138
35847,35848,138
47987,47988,138
14050,14051,138
51603,51604,138
37084,37085,138
35725,35726,138
26422,26423,138
26401,26402,138
45109,45110,138
28271,28272,138
11467,11468,138
26362,26363,138
32586,32587,138
1993,1994,138
10343,10344,138
43070,43071,138
44494,44495,138
18394,18395,138
2164,2165,138
42440,42441,138
4016,4017,138
46095,46096,138
25818,25819,138
6468,6469,138
45260,45261,138
2531,2532,138
35420,35421,138
18813,18814,138
44423,44424,138
47744,47745,138
9476,9477,138
18539,18540,138
6444,6445,138
32462,32463,138
16882,16883,138
6423,6424,138
25844,25845,138
42784,42785,138
28820,28821,138
1962,1963,138
51339,51340,138
37419,37420,138
16915,16916,138
8708,8709,138
43075,43076,138
892,893,138
51309,51310,138
28683,28684,138
20065,20066,138
9462,9463,138
44465,44466,138
37486,37487,138
20806,20807,138
33330,33331,138
47769,47770,138
7455,7456,138
17584,17585,138
35852,35853,138
37024,37025,138
12340,12341,138
4274,4275,138
20386,20387,138
41516,41517,138
51541,51542,138
36276,36277,138
17152,17153,138
33058,33059,138
36245,36246,138
27075,27076,138
48325,48326,138
17085,17086,138
17117,17118,138
388,389,138
42979,42980,138
9373,9374,138
51472,51473,138
26965,26966,138
18896,18897,138
4395,4396,138
4349,4350,138
20393,20394,138
15259,15260,138
178,179,138
27386,27387,138
20418,20419,138
32995,32996,138
42941,42942,138
18518,18519,138
32955,32956,138
36499,36500,138
2054,2055,138
48624,48625,138
15273,15274,138
9345,9346,138
44873,44874,138
48503,48504,138
20432,20433,138
32920,32921,138
13407,13408,138
4347,4348,138
1705,1706,138
1021,1022,138
11520,11521,138
32706,32707,138
16148,16149,138
49001,49002,138
41291,41292,138
17044,17045,138
2096,2097,138
36861,36862,138
49038,49039,138
15179,15180,138
42482,42483,138
16114,16115,138
35929,35930,138
35914,35915,138
26570,26571,138
53371,53372,138
4178,4179,138
45046,45047,138
1680,1681,138
37001,37002,138
46305,46306,138
32746,32747,138
12389,12390,138
26689,26690,138
1016,1017,138
1009,1010,138
9385,9386,138
48173,48174,138
42556,42557,138
4237,4238,138
27910,27911,138
19244,19245,138
42982,42983,138
15444,15445,138
9301,9302,138
21946,21947,138
46158,46159,138
5357,5358,138
27975,27976,138
9394,9395,138
36817,36818,138
35368,35369,138
51265,51266,138
9484,9485,138
51985,51986,138
32169,32170,138
38264,38265,138
29630,29631,138
11839,11840,138
52001,52002,138
14211,14212,138
15692,15693,138
49941,49942,138
24785,24786,138
3084,3085,138
38320,38321,138
16706,16707,138
38328,38329,138
4786,4787,138
33533,33534,138
1763,1764,138
24718,24719,138
4796,4797,138
51124,51125,138
19887,19888,138
38145,38146,138
21141,21142,138
35029,35030,138
13800,13801,138
34985,34986,138
32201,32202,138
41914,41915,138
34967,34968,138
3863,3864,138
40601,40602,138
768,769,138
43486,43487,138
44139,44140,138
4749,4750,138
9108,9109,138
39898,39899,138
45471,45472,138
38130,38131,138
14405,14406,138
46527,46528,138
3393,3394,138
15638,15639,138
8925,8926,138
41948,41949,138
43184,43185,138
24315,24316,138
50086,50087,138
3409,3410,138
9561,9562,138
50099,50100,138
700,701,138
30092,30093,138
16325,16326,138
3723,3724,138
2625,2626,138
10201,10202,138
34529,34530,138
13218,13219,138
34500,34501,138
24214,24215,138
1444,1445,138
24346,24347,138
50039,50040,138
14911,14912,138
6126,6127,138
2257,2258,138
2402,2403,138
44021,44022,138
13531,13532,138
24563,24564,138
24546,24547,138
3780,3781,138
21169,21170,138
14913,14914,138
32129,32130,138
24520,24521,138
8576,8577,138
8574,8575,138
1888,1889,138
51942,51943,138
24457,24458,138
12580,12581,138
29414,29415,138
7791,7792,138
19338,19339,138
37658,37659,138
18803,18804,138
52822,52823,138
25552,25553,138
18372,18373,138
12560,12561,138
25170,25171,138
9856,9857,138
16031,16032,138
6311,6312,138
10811,10812,138
1755,1756,138
33402,33403,138
37928,37929,138
41041,41042,138
37679,37680,138
15007,15008,138
52080,52081,138
25494,25495,138
826,827,138
13339,13340,138
37700,37701,138
47599,47600,138
52123,52124,138
1752,1753,138
37970,37971,138
16021,16022,138
35353,35354,138
49674,49675,138
51204,51205,138
19350,19351,138
7555,7556,138
49561,49562,138
21706,21707,138
17699,17700,138
14131,14132,138
2180,2181,138
453,454,138
13345,13346,138
22281,22282,138
21026,21027,138
29332,29333,138
7671,7672,138
52054,52055,138
35308,35309,138
17750,17751,138
21017,21018,138
2183,2184,138
22781,22782,137
43368,43369,137
40398,40399,137
5267,5268,137
33577,33578,137
39990,39991,137
46448,46449,137
33405,33406,137
528,529,137
10093,10094,137
22754,22755,137
21647,21648,137
22236,22237,137
46428,46429,137
5111,5112,137
21815,21816,137
33588,33589,137
16339,16340,137
42367,42368,137
32043,32044,137
33014,33015,137
14672,14673,137
489,490,137
21831,21832,137
32905,32906,137
32835,32836,137
10901,10902,137
13397,13398,137
12556,12557,137
46580,46581,137
32876,32877,137
33080,33081,137
43460,43461,137
21709,21710,137
50868,50869,137
46256,46257,137
51251,51252,137
22759,22760,137
42620,42621,137
10867,10868,137
16290,16291,137
11368,11369,137
31841,31842,137
19283,19284,137
22038,22039,137
8680,8681,137
46381,46382,137
33688,33689,137
19437,19438,137
22494,22495,137
13431,13432,137
16193,16194,137
22415,22416,137
32197,32198,137
33496,33497,137
11734,11735,137
359,360,137
33284,33285,137
22071,22072,137
16094,16095,137
3440,3441,137
43544,43545,137
33479,33480,137
33625,33626,137
43480,43481,137
22096,22097,137
11383,11384,137
22839,22840,137
22708,22709,137
8771,8772,137
42468,42469,137
13379,13380,137
1696,1697,137
8885,8886,137
13987,13988,137
46005,46006,137
46294,46295,137
33109,33110,137
8476,8477,137
32752,32753,137
21696,21697,137
31777,31778,137
46297,46298,137
14485,14486,137
33328,33329,137
3311,3312,137
33150,33151,137
39940,39941,137
42388,42389,137
50918,50919,137
22950,22951,137
10017,10018,137
22504,22505,137
42517,42518,137
425,426,137
32165,32166,137
12653,12654,137
40550,40551,137
32547,32548,137
27393,27394,137
21183,21184,137
18220,18221,137
28775,28776,137
35540,35541,137
7424,7425,137
17553,17554,137
45238,45239,137
49392,49393,137
13152,13153,137
1965,1966,137
49396,49397,137
28772,28773,137
20840,20841,137
28604,28605,137
1959,1960,137
118,119,137
7484,7485,137
4014,4015,137
35450,35451,137
1290,1291,137
18963,18964,137
6449,6450,137
7517,7518,137
25969,25970,137
41768,41769,137
35416,35417,137
47905,47906,137
35695,35696,137
15129,15130,137
35684,35685,137
49232,49233,137
44565,44566,137
4101,4102,137
41702,41703,137
26185,26186,137
37306,37307,137
7360,7361,137
52721,52722,137
16944,16945,137
45175,45176,137
6576,6577,137
7377,7378,137
18941,18942,137
12899,12900,137
20731,20732,137
28531,28532,137
26016,26017,137
41128,41129,137
7535,7536,137
45124,45125,137
19956,19957,137
37892,37893,137
25320,25321,137
49686,49687,137
3910,3911,137
12836,12837,137
10269,10270,137
16393,16394,137
6330,6331,137
52081,52082,137
41899,41900,137
3919,3920,137
1924,1925,137
10261,10262,137
49769,49770,137
3050,3051,137
4710,4711,137
786,787,137
41903,41904,137
1345,1346,137
25098,25099,137
49671,49672,137
16832,16833,137
12420,12421,137
19986,19987,137
43090,43091,137
850,851,137
25633,25634,137
37617,37618,137
29018,29019,137
7574,7575,137
29070,29071,137
25553,25554,137
52789,52790,137
25495,25496,137
2202,2203,137
44359,44360,137
52119,52120,137
35175,35176,137
44282,44283,137
29134,29135,137
13785,13786,137
13563,13564,137
2519,2520,137
29197,29198,137
35723,35724,137
44596,44597,137
3877,3878,137
17355,17356,137
20505,20506,137
27770,27771,137
4390,4391,137
20310,20311,137
7100,7101,137
1025,1026,137
17343,17344,137
17347,17348,137
36721,36722,137
12975,12976,137
48292,48293,137
12969,12970,137
27865,27866,137
2032,2033,137
44772,44773,137
26825,26826,137
48182,48183,137
26798,26799,137
17364,17365,137
36066,36067,137
17102,17103,137
6845,6846,137
41613,41614,137
13007,13008,137
48606,48607,137
36436,36437,137
1091,1092,137
27359,27360,137
27448,27449,137
27458,27459,137
6984,6985,137
27302,27303,137
48512,48513,137
4344,4345,137
1158,1159,137
18881,18882,137
36556,36557,137
41428,41429,137
48437,48438,137
27167,27168,137
44838,44839,137
44837,44838,137
27106,27107,137
52533,52534,137
27924,27925,137
44946,44947,137
26359,26360,137
44671,44672,137
41646,41647,137
7227,7228,137
20213,20214,137
9903,9904,137
28153,28154,137
35866,35867,137
45079,45080,137
48057,48058,137
35851,35852,137
6670,6671,137
41266,41267,137
26447,26448,137
26429,26430,137
28249,28250,137
4503,4504,137
14348,14349,137
26408,26409,137
44619,44620,137
43019,43020,137
26361,26362,137
36998,36999,137
45018,45019,137
27958,27959,137
17046,17047,137
15459,15460,137
26725,26726,137
15188,15189,137
48140,48141,137
44967,44968,137
18859,18860,137
44703,44704,137
4219,4220,137
36824,36825,137
12955,12956,137
20611,20612,137
48122,48123,137
28010,28011,137
6734,6735,137
20233,20234,137
1205,1206,137
26621,26622,137
10519,10520,137
49078,49079,137
35918,35919,137
29371,29372,137
29260,29261,137
47548,47549,137
9627,9628,137
30673,30674,137
38977,38978,137
30708,30709,137
9031,9032,137
23798,23799,137
13269,13270,137
39021,39022,137
13471,13472,137
10709,10710,137
34251,34252,137
34250,34251,137
16552,16553,137
45763,45764,137
4955,4956,137
4964,4965,137
46990,46991,137
2634,2635,137
31009,31010,137
31042,31043,137
11292,11293,137
21294,21295,137
38900,38901,137
3688,3689,137
10957,10958,137
11813,11814,137
24118,24119,137
42703,42704,137
24110,24111,137
4888,4889,137
24096,24097,137
289,290,137
43868,43869,137
14860,14861,137
30374,30375,137
30387,30388,137
11279,11280,137
30426,30427,137
30436,30437,137
16600,16601,137
21284,21285,137
4918,4919,137
43698,43699,137
23538,23539,137
30316,30317,137
31155,31156,137
18197,18198,137
16458,16459,137
53162,53163,137
14721,14722,137
21450,21451,137
39529,39530,137
23148,23149,137
19522,19523,137
19513,19514,137
46805,46806,137
39563,39564,137
31591,31592,137
5696,5697,137
13291,13292,137
45904,45905,137
31649,31650,137
18218,18219,137
21493,21494,137
31705,31706,137
23230,23231,137
5021,5022,137
573,574,137
31211,31212,137
23513,23514,137
39229,39230,137
12714,12715,137
23465,23466,137
23463,23464,137
23457,23458,137
45836,45837,137
13279,13280,137
31217,31218,137
18191,18192,137
23437,23438,137
31221,31222,137
5004,5005,137
15867,15868,137
43669,43670,137
19580,19581,137
8993,8994,137
33995,33996,137
16617,16618,137
23984,23985,137
21255,21256,137
51990,51991,137
45493,45494,137
49972,49973,137
2253,2254,137
6181,6182,137
24693,24694,137
7873,7874,137
38368,38369,137
24637,24638,137
38380,38381,137
12449,12450,137
24531,24532,137
47413,47414,137
21186,21187,137
29809,29810,137
6146,6147,137
38499,38500,137
38503,38504,137
52922,52923,137
24792,24793,137
50036,50037,137
2249,2250,137
12440,12441,137
7758,7759,137
24993,24994,137
17807,17808,137
41915,41916,137
24965,24966,137
34920,34921,137
4744,4745,137
4745,4746,137
43164,43165,137
52908,52909,137
3839,3840,137
14943,14944,137
15688,15689,137
13813,13814,137
38266,38267,137
44079,44080,137
29880,29881,137
40456,40457,137
42753,42754,137
34618,34619,137
30103,30104,137
4841,4842,137
30091,30092,137
16643,16644,137
9830,9831,137
50093,50094,137
34499,34500,137
38616,38617,137
40906,40907,137
47254,47255,137
30302,30303,137
43949,43950,137
14147,14148,136
3067,3068,136
40487,40488,136
12491,12492,136
19889,19890,136
35,36,136
40985,40986,136
14105,14106,136
51895,51896,136
43229,43230,136
19931,19932,136
3057,3058,136
20527,20528,136
52401,52402,136
11523,11524,136
41963,41964,136
8882,8883,136
9526,9527,136
43162,43163,136
41396,41397,136
20412,20413,136
40695,40696,136
40460,40461,136
21681,21682,136
14241,14242,136
42935,42936,136
21479,21480,136
41045,41046,136
9956,9957,136
52851,52852,136
19531,19532,136
2708,2709,136
42840,42841,136
20786,20787,136
12092,12093,136
163,164,136
42667,42668,136
21008,21009,136
42621,42622,136
20700,20701,136
42530,42531,136
19655,19656,136
42164,42165,136
9209,9210,136
53056,53057,136
12451,12452,136
20600,20601,136
3116,3117,136
9704,9705,136
328,329,136
9862,9863,136
52762,52763,136
43293,43294,136
40679,40680,136
21309,21310,136
2775,2776,136
40936,40937,136
20163,20164,136
9599,9600,136
40674,40675,136
3199,3200,136
52926,52927,136
18627,18628,136
20007,20008,136
40871,40872,136
9684,9685,136
40627,40628,136
40650,40651,136
20692,20693,136
42006,42007,136
20810,20811,136
2623,2624,136
41020,41021,136
20679,20680,136
12386,12387,136
21386,21387,136
42009,42010,136
42376,42377,136
20160,20161,136
9539,9540,136
18572,18573,136
20914,20915,136
20741,20742,136
9623,9624,136
25674,25675,136
48806,48807,136
27559,27560,136
48471,48472,136
15313,15314,136
10461,10462,136
36388,36389,136
36389,36390,136
27410,27411,136
17226,17227,136
27372,27373,136
36484,36485,136
11666,11667,136
27241,27242,136
36552,36553,136
48679,48680,136
27195,27196,136
36582,36583,136
10433,10434,136
4281,4282,136
7070,7071,136
27041,27042,136
7072,7073,136
40444,40445,136
27027,27028,136
17321,17322,136
48869,48870,136
48912,48913,136
17363,17364,136
48950,48951,136
36797,36798,136
2094,2095,136
48461,48462,136
27605,27606,136
991,992,136
36263,36264,136
13118,13119,136
35665,35666,136
4513,4514,136
28307,28308,136
47939,47940,136
28304,28305,136
6664,6665,136
35838,35839,136
28182,28183,136
10524,10525,136
28142,28143,136
48069,48070,136
28080,28081,136
27987,27988,136
4432,4433,136
6768,6769,136
6788,6789,136
27830,27831,136
27824,27825,136
10494,10495,136
36118,36119,136
11082,11083,136
10491,10492,136
27769,27770,136
1166,1167,136
27755,27756,136
36150,36151,136
27655,27656,136
48354,48355,136
26672,26673,136
7188,7189,136
16949,16950,136
7500,7501,136
25727,25728,136
15033,15034,136
25693,25694,136
25599,25600,136
12857,12858,136
37629,37630,136
3975,3976,136
49590,49591,136
7585,7586,136
7587,7588,136
827,828,136
37722,37723,136
7628,7629,136
37759,37760,136
11216,11217,136
2199,2200,136
37831,37832,136
25318,25319,136
17723,17724,136
12827,12828,136
12822,12823,136
37943,37944,136
37948,37949,136
25176,25177,136
788,789,136
25166,25167,136
3880,3881,136
25078,25079,136
17771,17772,136
25741,25742,136
4011,4012,136
36844,36845,136
25837,25838,136
36904,36905,136
4191,4192,136
36953,36954,136
44682,44683,136
44672,44673,136
7243,7244,136
37073,37074,136
44611,44612,136
26390,26391,136
37128,37129,136
948,949,136
37202,37203,136
15120,15121,136
49233,49234,136
12901,12902,136
15116,15117,136
37322,37323,136
37364,37365,136
49271,49272,136
25975,25976,136
11951,11952,136
25970,25971,136
49367,49368,136
44470,44471,136
13763,13764,136
17578,17579,136
49405,49406,136
15063,15064,136
7466,7467,136
6587,6588,136
47870,47871,136
25041,25042,136
45964,45965,136
16362,16363,136
31848,31849,136
31824,31825,136
33738,33739,136
46745,46746,136
46754,46755,136
31739,31740,136
10767,10768,136
15929,15930,136
31532,31533,136
13282,13283,136
5737,5738,136
31414,31415,136
16454,16455,136
5750,5751,136
15876,15877,136
1543,1544,136
33985,33986,136
31326,31327,136
5771,5772,136
31297,31298,136
46935,46936,136
31200,31201,136
4991,4992,136
34068,34069,136
16495,16496,136
1525,1526,136
31004,31005,136
16509,16510,136
1781,1782,136
33634,33635,136
34151,34152,136
33616,33617,136
1719,1720,136
32931,32932,136
46200,46201,136
46258,46259,136
16118,16119,136
5262,5263,136
16110,16111,136
13421,13422,136
5255,5256,136
32738,32739,136
32727,32728,136
33127,33128,136
46380,46381,136
13425,13426,136
5403,5404,136
16187,16188,136
5211,5212,136
32541,32542,136
46411,46412,136
33354,33355,136
32398,32399,136
46485,46486,136
32225,32226,136
16297,16298,136
33504,33505,136
5157,5158,136
16334,16335,136
13333,13334,136
5132,5133,136
16511,16512,136
30867,30868,136
4555,4556,136
4692,4693,136
47629,47630,136
35154,35155,136
4661,4662,136
45344,45345,136
4652,4653,136
6386,6387,136
35290,35291,136
29059,29060,136
6399,6400,136
29016,29017,136
45317,45318,136
35332,35333,136
28977,28978,136
45266,45267,136
1288,1289,136
28859,28860,136
28827,28828,136
4595,4596,136
16897,16898,136
47770,47771,136
45242,45243,136
4587,4588,136
35530,35531,136
28587,28588,136
28524,28525,136
28494,28495,136
28490,28491,136
47846,47847,136
13129,13130,136
47606,47607,136
